seq_1,seq_2,label
没睡醒啊,我还没睡醒,1
那你以后就不用看盗版风云,要是这么说的话以后你岂不是可以不用看盗版风云了,1
看一下今天的天气如何,今天天气不错,0
手机触摸不了屏幕,为什么触摸不了屏幕了,1
排列五开奖结果,上一期双色球点按两次即可激活,0
我说呀你的妈妈叫什么,我妈妈叫什么,0
我的手机可以设置充电提示音吗,我的OPPO手机可以改充电提示音吗？,0
你就不是好人,你不是好人,1
难不成你就是我的爸爸,不是我爸,0
你的名字怎么念,你的名字念什么,1
reno3pro充电器多少价,reno3 pro的充电器规格,0
春宵一刻值千金,云生结海楼,0
双鱼座什么优点,你有哪些优点,0
那你能干啥呀,你能干点啥,1
音乐用英语怎么写,季节的英语,0
我想和你吵闹,我想和你吵架,1
oppo小欧ofree,opporeno可以刷机吗,0
难道我们明天穿棉衣不很热吗,不知道明天要穿什么,0
你的父母名字不可以知道吗,你的父母叫什么,1
我想知道怎么能这么聪明呢,怎么这么聪明呢,1
我说的是我爱你妹妹,我说的是我爱你,0
元旦节放几天假,今天是一月几日,0
晚饭吃什么,今天晚饭吃什么,1
谁是我老公你知道吗,你知道我是谁的老婆吗,1
我有女朋友你有吗,我可以有女朋友你有吗,1
明天我要穿什么衣服,明天会不会下雨呀,0
那你今年多大,你现在多大了,1
播报一下明天的天气预报,今天和明天的天气怎么样,0
在一个内涵段子,再内涵也是段子,0
oppo watch材料,OPPOWatch资料,0
现在我还是爱你的吧,现在你还是爱我的吧,0
你说我的性格咋样,你觉得我性格怎么样,1
你这么会撩吗,你可真会撩,1
讲个故事,找一个儿童故事,0
那我们就试试吧还是,好再试试吧,1
你会玩吃鸡吗？,你会玩吃鸡吗,1
行我讲慢一点,好我说慢一点,1
Reno4SE支持NFC,Reno Ace是否支持NFC,0
王良是傻逼,王宇是傻逼,0
运动可以减肥吗,减肥可以瘦脸嘛,0
是易烊千玺帅还是张杰帅,我想问一下张艺兴帅不帅,0
哪些花是你最喜欢的,你最喜欢什么花,1
我说你是谁,我想知道你到底是谁,0
猫语你会说吗,你会说猫语吗,1
挺想累就累要累就不累,你觉得累不?,0
王一博的生日是哪年哪月哪日,王一博的生日是哪天,1
我是不是很傻呀,我是不是傻,1
A92s是否支持5G,A72支持5G,0
opporoneace2安,OPPOrenoace电池,0
那就是我自己的现在是说那句话已经出来了,就是你说的这话,0
小爱同学你在吗,你究竟在不在啊,0
高考可以携带计算器吗？,高考可不可以带计算器,1
周六下午的,今天周六,0
我是白羊座的人,我是白羊座,1
老公打我了,我老公打我,1
我的手机怎么不能拍照片,怎么我的手机不能截图,0
你喜不喜欢玩游戏,你不喜欢玩什么游戏,0
指纹解锁不能用,不能变的话那你就用这个手机当时开的手机银行是用这个手机号,0
我实在不明白,他哥实在不明白,0
我就是在这里呢,哦我在这里,1
定个七点零五的闹钟,一点五十叫我,0
欧珀a九幺支持语音唤醒吗,支持语音唤醒,0
糖醋排骨怎么做点按两次即可激活,咸蛋黄炒虾怎么做,0
我想享受会音乐,你能不能学狗叫,0
Reno是哪家公司的,OPPO手机有Reno系列吗,0
请你帮我唱一首歌吧,帮我唱一首儿歌,0
小爱同学打开和平精英,今天打开,0
猜猜我是谁,我是谁的老板,0
这啥意思呀,请问这是啥意思,1
我的手机要关机了,关机手机,0
咋不说话呢,做我女朋友好不好,0
都有这样的图片,你有图片,0
我的手机像素是多少？,我手机的充值密码是多少？,0
Reno3 Pro的呼吸灯介绍,OPPOAce2的呼吸灯介绍,0
手机信号是多少型号是多少OPPO型号是多少,OPPO多少中信号,0
那我就出来了,出来咯的,0
r821t电池,128G,0
我放下了,彻底放下了,1
我说有你绝对太好了,我说有你真好,1
陪我讲话,陪我讲个话能咋的,1
我结婚了,我是有结婚证的人了,1
现在就不能开机子,手机现在出现恢复模式，开不了机,0
碧玉妆成一树高,清明时节雨纷纷路上行人欲断魂,0
打车啊,打开滴滴车,0
跟我说说他的,我来和你说说他,0
老三电话,我要换电话,0
我想吃辣条,我吃辣条你吃辣条带,0
我觉得我不累,我不累呀,1
游戏中心没有对应游戏的解决方法,游戏中心怎么没有王者荣耀,0
金毛的图片,天官赐福的图片,0
findx2的防水,findax防不掉防水的,0
通话有杂音的原因及解决方法,扬声器杂音的原因及解决方法,0
你快说实话,你快点给我说实话,1
手机定时调节静音的操作方法,手机定时调节静音操作的方法有哪些,1
我的确是你的好朋友的,我是你好朋友,1
还有别的吗,你还有别的吗,1
来跟我打个架,来打一架吧,1
打扰用英语怎么说,OPPO什么意思,0
给我放一首爱你爱不够,你不爱我了,0
你可以和我说会话吗,你可以和我聊天吗,1
你怎么不能正常点呢,你怎么不上天呢,0
你听得见吗,你听到吗,1
一点二乘以五,750除以二,0
你是超难看的,你很难看,1
随便给我来一首歌,你唱一首歌给我听,0
说英语啦,经常英语怎么说,0
你是我的儿,你是我儿子,1
声音变了什么原因,声音变了怎么回事,1
手机频繁出现问题死机黑屏,手机屏幕有均匀横线问题。,0
怎么叫你没反应,叫你为什么没有反应,1
给姑妈打电话,打电话省钱,0
你是什么软件,什么软件你是,1
直接说换歌给我听,唱歌给我听,0
我见到你也很开心,我也很开心能够看见你,1
我叫你你能出来吗,我叫你了你就快点出来吧,1
确定一下能否实现网点使用vip会员卡在维修手机时享受打折的服务,小布系统功能,0
这些答案是什么,你告诉我答案,1
小布帮我打一下王者,你帮我打王者,1
尼姑女孩是什么意思,处女是什么意思,0
现在有很多国产手机,一个现在的手机代表太多你就是预算,0
退出按键振动关闭,如何关闭返回键震动,0
我直接叫你出来行吗,我可以直接叫你出来吗,1
怎么解锁呢,可以解锁吗,0
加一下微信,一加的微信公众号是什么,0
有点甜呢你,我是你的心你的肝你的宝贝甜蜜饯儿,0
你老公的名字是如何读的,你的名字是如何读的,0
RENO4PRO电池,OPPO Reno4 SE的电池容量,0
跟我说拜拜,我要走了你对我说什么呀,0
我最不喜欢的人就是你,我当然喜欢你啦,0
感觉你情商不错,你的情商很高啊,1
夸夸林俊杰呀,夸一夸李易峰,0
给我比个心,我好想你，给我来个小心心好嘛,1
你脑子是不是有毛病啊,你们的儿子脑子是不是有毛病啊,0
海贼王你看过吗,你感觉好看吗海贼王你感觉好看吗,0
你有喜欢的球星吗,你喜欢哪个球星,1
我什么都不要听,我什么都不想听,1
reno4 pro外屏幕,reno3换屏幕,0
我叫你小花,你叫我小花,0
设置游戏模式,怎样开通游戏模式,0
这个你发了吗,你发过去,1
高尔基的名言,孙尚香语录,0
你支持什么,你喜欢什么,1
对于什么是爱你有何看法,你说什么是爱,1
玩点什么呢,咱俩玩点啥,0
属猴的是什么星座,五月十五日是什么星座,0
打开酷狗播放音乐,去看了在酷狗音乐的直播,0
爱神巧克力,巧克力曲奇,0
天气不好多穿衣服啊,你可能不应该适合穿什么衣服,0
你说是不是小爱比你可爱一点,你没有小爱同学可爱,0
oppoa59s支持otg,OPPOA83t支持OTG吗,0
我的前男友是极品,我是你的前男友,0
你们家有几个人,你们家就一个人吗,0
a52机型如何设置talkback,K7如何设置5G、,0
天天都爱着你,今天也是爱你的一天,0
reno外壳材质,Reno3外壳材质,0
你想的难道不是一夜暴富吗,你想一夜暴富吗,1
语音说话唱歌时大时小,微信语音聊天时酷狗音乐不暂停问题宣导,0
拨打OPPO官方客服电话,OPPO的售后电话是多少,0
a5达到商店更换屏幕多少钱,A5换屏幕多少钱？,0
介绍一下A7和realme最新款哪个性能更好,R17和机型哪个更好,0
谁要和你做朋友,谁做的你,0
进击的巨人漫画那里可以下载,斗破苍穹漫画哪里能下载,0
跟我说说话吗,我们能聊聊天吗,1
闹钟响了,十二点十五的闹钟,0
那跟你一起聊聊天吧,我说和你聊聊天,0
你每天都在做啥,你平时在忙什么,1
小波你真棒,小波你是最棒的,1
那你倒是来啊,来嘛来嘛,1
你真的很暖,你好暖啊,1
音乐播放本地音乐,播放本地音乐,1
把微信打开微信,把微信打开,1
今天有风吗晚上有风吗,今天有风吗,1
我特别喜欢中华田园犬,我喜欢中华田园犬,1
萨瓦迪卡,播放萨瓦迪卡,0
时间显示在屏幕上,手机屏幕上无法显示时间,0
有啥害羞的呀,别害羞啊,1
无法播放视频无声,无法播放视频,0
我确定又不喜欢你了,我又不喜欢你了,1
你搞什么呀,你怎么这样,0
我今天好伤心呀,今天我不开心呢,1
轻松的音乐开心,轻松的音乐,1
你智商咋就这么低呢,你怎么那么蠢,1
发个微信,去微信发个信发个,1
快点给我发个红包呀,嗯你可不可以发点红包给我用一下,0
我很伤心,五二零好伤心,0
我老公爱打我,我老公打我,1
我想看长发公主的电影,我想看电影？,0
你是条狗,你是小狗吧,1
福彩3D中奖号码,3D开什么号,0
reno4se耳机接口,Reno4的耳机接口,0
聊一聊沙漠骆驼,沙漠骆驼,0
那还小孩,你有没有小孩,0
你能帮我做什么,会干嘛,1
我绝对不是,什么都不是,0
可不可以唱,你平时都唱什么歌,0
是什么意思,watchout是什么意思,0
请放一首儿歌,来一首云南山歌,0
语音助手无法唤醒,怎样使用语音唤醒小布,0
爱或不爱,不过下载歌曲怎么爱都爱不够,0
放蜡笔小新的故事,小布你讲个故事,0
这个故事,故事鬼故事这个,0
能看得到吗,可以看到吗,1
你能够,你会干嘛呢,0
玩王者荣耀,你会不会玩王者荣耀,0
你这个笨蛋,你这个瓜皮,1
我不想休息啊,我不想休息,1
我师傅长得帅不帅,我和吴彦祖谁帅,0
你有爹地妈咪吗,你有爸爸妈妈吗,1
问一下中午是,我问一下,0
这都不知道,的这次好久好久真的不好不知道的我也不知道这个,0
我说我们领个结婚证吧可以吗,我说我们俩结婚行不行,1
派是多少u6mk,一个派是多少,0
打开照相的声音,你的声音好难听,0
七点钟七点钟,七点钟,1
大自然的声音,你的声音好难听,0
放个烟花呗,我花呗,0
困，睡觉吧,"困,睡觉吧",1
我该干嘛,我有什么可干的,1
你是怎么说话的,你得说话是吧,0
我并不想理睬你,我不搭理你,1
附近有什么奶茶店,怎么做咖啡能好喝,0
那你认识小艾同学吗,认识小爱同学吗你,1
你到哪里去了,你到哪里,0
真会说话,你好会说话啊,1
电子保卡在哪里激活,电子保修卡在哪,0
唱首歌在飞,你平时都唱什么歌,0
补一下今天的天气预报,今天的天气很好哦,0
我说的是普通话吗,你们弟说的是普通话吗,0
好甜你的声音,你的声音好甜,1
打折想买东西,我想买三星s8,0
你的偶像是谁,你是谁的粉丝,1
早上好好笑啊,因为很好笑啊,0
说点啥好呢,说些什么呢,1
我没有能力忘记你,忘记你我做不到,1
那就可以了哈,这样就可以,1
可大姨的名字叫什么,叫什么名字?,0
你怎么这么会聊天哦,你好会聊天哦,1
三千克等于多少斤,360秒等于几分,0
我说的是我得病了,我说我生病了,1
叫我干嘛,为啥叫我啊,1
爱你一万年,我爱你一万年英文怎么讲,0
有你帮我真好,你帮我打开我的真朋友电视剧,0
我的照片好不好看,你的照片呢,0
你是个傻,你又有点傻了,0
你给我说吧，求求你了，小欧。,你好我想请问一下我的手机为什么数据不可以开了啊！,0
你最近是什么样,你最近怎么样啊,1
poopReno,OPPORenoZ,0
王者荣耀里面最,王者荣耀中貂蝉的克星是谁,0
退款手机电池充满电量下一步掉电快速,快点充一下电,0
聊啥你说吧,聊什么你说吧,1
我被你气死了,我快要被你气死了,1
我没有找到,我没找到,1
我问问你妈好吗,你妈好吗,1
哈喽你的全名叫什么呢,你的全名叫什么,1
那你什么时候结婚,你结婚时间想好了吧,1
那我现在可以叫你什么啊,那我可以叫你什么,1
那你长什么样子,你长什么样子呢,1
说英语啦,热狗用英语怎么说,0
reno怎么读,reno怎么理解,0
RenoAce的上市停产时间,Reno Z的上市停产时间,0
积分商城本地精选兑换规则,积分商城兑换规则,1
可是我真的是太爱他了,可是我爱他,1
永久关闭语音助手,vivo语音助手,0
那你能干嘛,有什么技能,1
a7n是否支持指纹支付,a72是否支持指纹支付,0
我车坏了,我得赶紧去修车,0
来唱首歌,来一首我的将军啊,0
oppo手环支持微信,OPPO手环支持血氧检测,0
FLY的英文,FLY,0
摩羯座和天秤座,你是啥星座的呀,0
几点钟了小布,今天周几呀,0
海带怎么做,海参怎么做,0
小雨下午好,今天是小雨,0
整什么呢你,你当什么,0
你能帮到我什么,你会做些什么,1
你还在幻想吗,你在做梦吗,1
我是你的小可爱呀,我是你的,0
EncoFree重量,Enco Free价格,0
你哪里人啊,一个人的夜我的心应该放在哪里,0
我想被撒娇,对我撒个娇,1
你才是小孩呢,两个小孩,0
我每天都在想你,我天天想你,1
没有学习的动力,不想学习,1
通宵玩游戏,嗯还有别的玩游戏吗,0
你又不是我老婆,他说不是我喊你来你非要那么好,0
呵呵你真幽默,你简直就是幽默大王啊,1
那我叫什么名字呢,叫什么名字啊,0
设计时间,计时半个小时,0
声音好听吗你,你声音好听吗,1
你和siri谁更强,你和siri谁更好你觉得,1
充满电叫我们阿姨,充满电叫我,0
爱情万万岁什么哥,我们的爱情啊万万岁叫什么歌,0
玩了什么,你怎么打发的时间,0
万普拉斯官方微信号是多少,一加的微信公众号是什么,0
糖醋里脊的做法,章鱼的做法,0
我啥也没看到,我什么也没看到,1
我是你的什么人,我是不是你的人,0
给OPPO专卖店,OPPO的服务点有哪些,0
那和你一起聊聊天吧,可以和你聊聊天,0
还有几天过元旦,什么时候上,0
睡午觉了吗,你睡不睡午觉,1
摄像头怎么进灰的,外摄像头进灰了怎么办,0
